"IDE_VENTA","IDE_PEDIDO","IDE_CLIENTE","IDE_FECHA","IDE_PRODUCTO","IDE_VENDEDOR","NUM_PRECIO_NETO"
2484,10450,445,"2014-10-17","PRO14",1,7.0
2483,10449,444,"2014-09-09","PRO14",1,18.0
2482,10448,443,"2014-08-13","PRO14",1,45.0
2481,10447,442,"2014-09-15","PRO14",1,2.0
2480,10446,441,"2014-10-17","PRO14",1,7.0
2479,10445,440,"2014-07-17","PRO14",1,25.0
2478,10444,439,"2014-07-20","PRO14",1,57.0
2477,10443,438,"2014-09-28","PRO14",1,7.0
2476,10442,437,"2014-09-08","PRO14",1,11.0
2475,10441,436,"2014-09-20","PRO14",1,23.0
2474,10440,435,"2014-08-10","PRO14",1,16.0
2473,10439,434,"2014-09-08","PRO14",1,7.0
2472,10438,433,"2014-09-02","PRO14",1,50.0
2471,10437,432,"2014-08-13","PRO14",1,14.0
2470,10436,431,"2014-08-16","PRO14",1,29.0
2469,10435,430,"2014-07-25","PRO14",1,7.0
2468,10434,429,"2014-09-26","PRO14",1,18.0
2467,10433,428,"2014-10-07","PRO14",1,9.0
2466,10432,427,"2014-07-31","PRO14",1,6.0
2465,10431,426,"2014-09-18","PRO14",1,20.0
2464,10430,425,"2014-07-18","PRO14",1,12.0
2463,10429,424,"2014-07-31","PRO14",1,33.0
2462,10428,423,"2014-09-11","PRO14",1,22.0
2461,10427,422,"2014-10-15","PRO14",1,24.0
2460,10426,421,"2014-09-19","PRO14",1,2.0
2459,10425,420,"2014-07-28","PRO14",1,5.0
2458,10424,419,"2014-09-19","PRO14",1,39.0
2457,10423,418,"2014-08-23","PRO14",1,7.0
2456,10422,417,"2014-07-24","PRO14",1,12.0
2455,10421,416,"2014-09-22","PRO14",1,20.0
2454,10420,415,"2014-08-28","PRO14",1,9.0
2453,10419,414,"2014-08-01","PRO14",1,5.0
2452,10418,413,"2014-10-03","PRO14",1,81.0
2451,10417,412,"2014-10-17","PRO14",1,24.0
2450,10416,411,"2014-10-20","PRO14",1,47.0
2449,10415,410,"2014-08-14","PRO14",1,15.0
2448,10414,409,"2014-08-01","PRO14",1,20.0
2447,10413,408,"2014-08-02","PRO14",1,25.0
2446,10412,407,"2014-08-07","PRO14",1,38.0
2445,10411,406,"2014-09-19","PRO14",1,1.0
2444,10410,405,"2014-08-19","PRO14",1,24.0
2443,10409,404,"2014-08-21","PRO14",1,89.0
2442,10408,403,"2014-09-02","PRO14",1,6.0
2441,10407,402,"2014-08-20","PRO14",1,3.0
2440,10406,401,"2014-09-29","PRO14",1,15.0
2439,10405,400,"2014-09-02","PRO14",1,4.0
2438,10404,399,"2014-09-08","PRO14",1,10.0
2437,10403,398,"2014-07-24","PRO14",1,27.0
2436,10402,397,"2014-09-15","PRO14",1,10.0
2435,10401,396,"2014-10-23","PRO14",1,15.0
2434,10400,395,"2014-08-30","PRO14",1,16.0
8798,15399,5394,"2014-10-24","PRO15",1,1.0
8797,15391,5386,"2014-09-03","PRO15",1,1.0
8796,15390,5385,"2014-10-01","PRO15",1,1.0
8795,15388,5383,"2014-09-25","PRO15",1,1.0
8794,15384,5379,"2014-07-28","PRO15",1,1.0
8793,15382,5377,"2014-10-14","PRO15",1,1.0
8792,15380,5375,"2014-08-30","PRO15",1,1.0
8791,15379,5374,"2014-08-04","PRO15",1,1.0
8790,15376,5371,"2014-08-28","PRO15",1,1.0
8789,15374,5369,"2014-08-29","PRO15",1,1.0
8788,15372,5367,"2014-09-20","PRO15",1,1.0
8787,15370,5365,"2014-07-29","PRO15",1,1.0
8786,15368,5363,"2014-10-11","PRO15",1,1.0
8785,15362,5357,"2014-09-19","PRO15",1,1.0
8784,15361,5356,"2014-08-11","PRO15",1,1.0
8783,15357,5352,"2014-08-11","PRO15",1,1.0
8782,15356,5351,"2014-08-06","PRO15",1,1.0
8781,15355,5350,"2014-08-12","PRO15",1,1.0
8780,15354,5349,"2014-08-22","PRO15",1,1.0
8779,15351,5346,"2014-09-12","PRO15",1,1.0
8778,15350,5345,"2014-10-10","PRO15",1,1.0
8777,15349,5344,"2014-08-09","PRO15",1,1.0
8776,15348,5343,"2014-08-30","PRO15",1,1.0
8775,15347,5342,"2014-10-24","PRO15",1,1.0
8774,15345,5340,"2014-10-21","PRO15",1,1.0
8773,15342,5337,"2014-08-12","PRO15",1,1.0
8772,15339,5334,"2014-09-15","PRO15",1,1.0
8771,15337,5332,"2014-09-02","PRO15",1,1.0
8770,15334,5329,"2014-08-23","PRO15",1,1.0
8769,15333,5328,"2014-09-24","PRO15",1,1.0
8768,15327,5322,"2014-08-22","PRO15",1,1.0
8767,15326,5321,"2014-07-23","PRO15",1,1.0
8766,15323,5318,"2014-09-16","PRO15",1,1.0
8765,15322,5317,"2014-07-20","PRO15",1,1.0
8764,15321,5316,"2014-08-04","PRO15",1,1.0
8763,15320,5315,"2014-09-18","PRO15",1,1.0
8762,15319,5314,"2014-08-19","PRO15",1,1.0
8761,15318,5313,"2014-07-18","PRO15",1,1.0
8760,15315,5310,"2014-08-05","PRO15",1,1.0
8759,15314,5309,"2014-07-28","PRO15",1,1.0
8758,15309,5304,"2014-09-13","PRO15",1,1.0
8757,15304,5299,"2014-08-22","PRO15",1,1.0
8756,15303,5298,"2014-10-07","PRO15",1,1.0
8755,15295,5290,"2014-08-30","PRO15",1,1.0
8754,15293,5288,"2014-07-24","PRO15",1,1.0
8753,15291,5286,"2014-10-14","PRO15",1,1.0
8752,15287,5282,"2014-09-05","PRO15",1,1.0
8751,15284,5279,"2014-07-19","PRO15",1,1.0
8750,15283,5278,"2014-08-19","PRO15",1,1.0
8749,15282,5277,"2014-09-09","PRO15",1,1.0
8748,15272,5267,"2014-10-11","PRO15",1,1.0
8747,15270,5265,"2014-08-15","PRO15",1,1.0
8746,15269,5264,"2014-09-05","PRO15",1,1.0
8745,15268,5263,"2014-07-25","PRO15",1,1.0
8744,15266,5261,"2014-09-14","PRO15",1,1.0
8743,15265,5260,"2014-08-18","PRO15",1,1.0
8742,15257,5252,"2014-08-03","PRO15",1,1.0
8741,15254,5249,"2014-08-10","PRO15",1,1.0
8740,15252,5247,"2014-09-05","PRO15",1,1.0
8739,15249,5244,"2014-08-14","PRO15",1,1.0
8738,15238,5233,"2014-08-23","PRO15",1,1.0
8737,15236,5231,"2014-07-18","PRO15",1,1.0
8736,15232,5227,"2014-08-29","PRO15",1,1.0
8735,15231,5226,"2014-10-08","PRO15",1,1.0
8734,15229,5224,"2014-09-02","PRO15",1,1.0
8733,15223,5218,"2014-07-28","PRO15",1,1.0
8732,15221,5216,"2014-10-16","PRO15",1,1.0
8731,15220,5215,"2014-08-25","PRO15",1,1.0
8730,15216,5211,"2014-09-26","PRO15",1,1.0
8729,15215,5210,"2014-10-07","PRO15",1,1.0
8728,15214,5209,"2014-09-03","PRO15",1,1.0
8727,15213,5208,"2014-09-07","PRO15",1,1.0
8726,15208,5203,"2014-08-27","PRO15",1,1.0
8725,15207,5202,"2014-09-15","PRO15",1,1.0
8724,15199,5194,"2014-10-04","PRO15",1,1.0
8723,15198,5193,"2014-08-15","PRO15",1,1.0
8722,15191,5186,"2014-07-27","PRO15",1,1.0
8721,15186,5181,"2014-10-22","PRO15",1,1.0
8720,15182,5177,"2014-08-25","PRO15",1,1.0
8719,15178,5173,"2014-08-10","PRO15",1,1.0
8718,15174,5169,"2014-10-16","PRO15",1,1.0
8717,15170,5165,"2014-07-21","PRO15",1,1.0
8716,15164,5159,"2014-08-25","PRO15",1,1.0
8715,15161,5156,"2014-07-29","PRO15",1,1.0
8714,15160,5155,"2014-08-17","PRO15",1,1.0
8713,15153,5148,"2014-10-10","PRO15",1,1.0
8712,15151,5146,"2014-09-03","PRO15",1,1.0
8711,15150,5145,"2014-08-04","PRO15",1,1.0
8710,15145,5140,"2014-10-10","PRO15",1,1.0
8709,15142,5137,"2014-07-25","PRO15",1,1.0
8708,15139,5134,"2014-08-28","PRO15",1,1.0
8707,15134,5129,"2014-09-07","PRO15",1,1.0
8706,15131,5126,"2014-08-01","PRO15",1,1.0
8705,15130,5125,"2014-07-31","PRO15",1,1.0
8704,15127,5122,"2014-07-18","PRO15",1,1.0
8703,15123,5118,"2014-10-12","PRO15",1,1.0
8702,15119,5114,"2014-08-02","PRO15",1,1.0
8701,15114,5109,"2014-09-20","PRO15",1,1.0
8700,15112,5107,"2014-07-18","PRO15",1,1.0
8699,15110,5105,"2014-09-18","PRO15",1,1.0
8698,15109,5104,"2014-08-19","PRO15",1,1.0
8697,15107,5102,"2014-09-12","PRO15",1,1.0
8696,15105,5100,"2014-09-07","PRO15",1,1.0
8695,15099,5094,"2014-09-27","PRO15",1,1.0
8694,15095,5090,"2014-08-09","PRO15",1,1.0
8693,15092,5087,"2014-08-22","PRO15",1,1.0
8692,15089,5084,"2014-07-24","PRO15",1,1.0
8691,15088,5083,"2014-09-22","PRO15",1,1.0
8690,15087,5082,"2014-08-30","PRO15",1,1.0
8689,15081,5076,"2014-08-18","PRO15",1,1.0
8688,15075,5070,"2014-08-27","PRO15",1,1.0
8687,15074,5069,"2014-08-08","PRO15",1,1.0
8686,15073,5068,"2014-09-12","PRO15",1,1.0
8685,15071,5066,"2014-08-24","PRO15",1,1.0
8684,15069,5064,"2014-10-23","PRO15",1,1.0
8683,15058,5053,"2014-10-05","PRO15",1,1.0
8682,15057,5052,"2014-08-05","PRO15",1,1.0
8681,15053,5048,"2014-08-19","PRO15",1,1.0
8680,15041,5036,"2014-08-04","PRO15",1,1.0
8679,15039,5034,"2014-09-13","PRO15",1,1.0
8678,15037,5032,"2014-07-28","PRO15",1,1.0
8677,15035,5030,"2014-08-03","PRO15",1,1.0
8676,15032,5027,"2014-08-14","PRO15",1,1.0
8675,15031,5026,"2014-09-12","PRO15",1,1.0
8674,15029,5024,"2014-08-22","PRO15",1,1.0
8673,15021,5016,"2014-09-19","PRO15",1,1.0
8672,15017,5012,"2014-08-23","PRO15",1,1.0
8671,15016,5011,"2014-09-13","PRO15",1,1.0
8670,15013,5008,"2014-09-14","PRO15",1,1.0
8669,15007,5002,"2014-10-11","PRO15",1,1.0
8668,15004,4999,"2014-10-12","PRO15",1,1.0
8667,15002,4997,"2014-08-24","PRO15",1,1.0
8666,14993,4988,"2014-08-06","PRO15",1,1.0
8665,14988,4983,"2014-09-07","PRO15",1,1.0
8664,14986,4981,"2014-10-10","PRO15",1,1.0
8663,14985,4980,"2014-10-19","PRO15",1,1.0
8662,14981,4976,"2014-09-18","PRO15",1,1.0
8661,14978,4973,"2014-10-13","PRO15",1,1.0
8660,14977,4972,"2014-10-02","PRO15",1,1.0
8659,14976,4971,"2014-09-21","PRO15",1,1.0
8658,14974,4969,"2014-07-26","PRO15",1,1.0
8657,14973,4968,"2014-10-01","PRO15",1,1.0
8656,14965,4960,"2014-07-26","PRO15",1,1.0
8655,14962,4957,"2014-07-18","PRO15",1,1.0
8654,14960,4955,"2014-10-03","PRO15",1,1.0
8653,14958,4953,"2014-10-24","PRO15",1,1.0
8652,14942,4937,"2014-08-12","PRO15",1,1.0
8651,14937,4932,"2014-09-06","PRO15",1,1.0
8650,14931,4926,"2014-08-07","PRO15",1,1.0
8649,14927,4922,"2014-10-14","PRO15",1,1.0
8648,14925,4920,"2014-08-24","PRO15",1,1.0
8647,14924,4919,"2014-10-15","PRO15",1,1.0
8646,14919,4914,"2014-08-15","PRO15",1,1.0
8645,14912,4907,"2014-07-21","PRO15",1,1.0
8644,14911,4906,"2014-10-14","PRO15",1,1.0
8643,14908,4903,"2014-09-07","PRO15",1,1.0
8642,14907,4902,"2014-10-14","PRO15",1,1.0
8641,14906,4901,"2014-08-17","PRO15",1,1.0
8640,14901,4896,"2014-10-11","PRO15",1,1.0
8639,14900,4895,"2014-08-22","PRO15",1,1.0
8638,14899,4894,"2014-08-18","PRO15",1,1.0
8637,14893,4888,"2014-09-20","PRO15",1,1.0
8636,14892,4887,"2014-07-25","PRO15",1,1.0
8635,14887,4882,"2014-10-07","PRO15",1,1.0
8634,14886,4881,"2014-10-18","PRO15",1,1.0
8633,14884,4879,"2014-08-14","PRO15",1,1.0
8632,14883,4878,"2014-08-01","PRO15",1,1.0
8631,14877,4872,"2014-08-19","PRO15",1,1.0
8630,14873,4868,"2014-08-06","PRO15",1,1.0
8629,14869,4864,"2014-09-29","PRO15",1,1.0
8628,14868,4863,"2014-09-12","PRO15",1,1.0
8627,14866,4861,"2014-10-02","PRO15",1,1.0
8626,14865,4860,"2014-09-04","PRO15",1,1.0
8625,14864,4859,"2014-09-11","PRO15",1,1.0
8624,14862,4857,"2014-10-14","PRO15",1,1.0
8623,14856,4851,"2014-10-02","PRO15",1,1.0
8622,14855,4850,"2014-09-04","PRO15",1,1.0
8621,14849,4844,"2014-07-20","PRO15",1,1.0
8620,14846,4841,"2014-08-05","PRO15",1,1.0
8619,14845,4840,"2014-09-03","PRO15",1,1.0
8618,14844,4839,"2014-07-24","PRO15",1,1.0
8617,14842,4837,"2014-07-19","PRO15",1,1.0
8616,14839,4834,"2014-10-06","PRO15",1,1.0
8615,14833,4828,"2014-07-30","PRO15",1,1.0
8614,14830,4825,"2014-10-13","PRO15",1,1.0
8613,14824,4819,"2014-07-28","PRO15",1,1.0
8612,14822,4817,"2014-08-04","PRO15",1,1.0
8611,14821,4816,"2014-10-18","PRO15",1,1.0
8610,14815,4810,"2014-09-10","PRO15",1,1.0
8609,14813,4808,"2014-09-11","PRO15",1,1.0
8608,14811,4806,"2014-08-21","PRO15",1,1.0
8607,14808,4803,"2014-08-30","PRO15",1,1.0
8606,14807,4802,"2014-08-30","PRO15",1,1.0
8605,14801,4796,"2014-08-28","PRO15",1,1.0
8604,14795,4790,"2014-09-03","PRO15",1,1.0
8603,14791,4786,"2014-08-02","PRO15",1,1.0
8602,14789,4784,"2014-10-01","PRO15",1,1.0
8601,14785,4780,"2014-09-16","PRO15",1,1.0
8600,14784,4779,"2014-08-14","PRO15",1,1.0
8599,14774,4769,"2014-08-04","PRO15",1,1.0
8598,14769,4764,"2014-07-30","PRO15",1,1.0
8597,14768,4763,"2014-09-01","PRO15",1,1.0
8596,14767,4762,"2014-08-26","PRO15",1,1.0
8595,14761,4756,"2014-09-15","PRO15",1,1.0
8594,14757,4752,"2014-07-23","PRO15",1,1.0
8593,14753,4748,"2014-08-20","PRO15",1,1.0
8592,14751,4746,"2014-10-23","PRO15",1,1.0
8591,14750,4745,"2014-10-06","PRO15",1,1.0
8590,14746,4741,"2014-08-01","PRO15",1,1.0
8589,14745,4740,"2014-09-05","PRO15",1,1.0
8588,14740,4735,"2014-08-14","PRO15",1,1.0
8587,14739,4734,"2014-10-01","PRO15",1,1.0
8586,14735,4730,"2014-10-09","PRO15",1,1.0
8585,14732,4727,"2014-08-01","PRO15",1,1.0
8584,14731,4726,"2014-08-10","PRO15",1,1.0
8583,14727,4722,"2014-10-13","PRO15",1,1.0
8582,14725,4720,"2014-08-31","PRO15",1,1.0
8581,14721,4716,"2014-09-23","PRO15",1,1.0
8580,14719,4714,"2014-08-21","PRO15",1,1.0
8579,14718,4713,"2014-09-29","PRO15",1,1.0
8578,14713,4708,"2014-08-06","PRO15",1,1.0
8577,14710,4705,"2014-07-23","PRO15",1,1.0
8576,14703,4698,"2014-08-21","PRO15",1,1.0
8575,14693,4688,"2014-07-23","PRO15",1,1.0
8574,14688,4683,"2014-09-26","PRO15",1,1.0
8573,14687,4682,"2014-08-18","PRO15",1,1.0
8572,14686,4681,"2014-09-19","PRO15",1,1.0
8571,14683,4678,"2014-08-08","PRO15",1,1.0
8570,14681,4676,"2014-09-04","PRO15",1,1.0
8569,14680,4675,"2014-07-27","PRO15",1,1.0
8568,14679,4674,"2014-09-23","PRO15",1,1.0
8567,14678,4673,"2014-07-27","PRO15",1,1.0
8566,14676,4671,"2014-10-02","PRO15",1,1.0
8565,14673,4668,"2014-10-23","PRO15",1,1.0
8564,14670,4665,"2014-10-04","PRO15",1,1.0
8563,14666,4661,"2014-10-14","PRO15",1,1.0
8562,14664,4659,"2014-10-06","PRO15",1,1.0
8561,14659,4654,"2014-10-18","PRO15",1,1.0
8560,14657,4652,"2014-07-25","PRO15",1,1.0
8559,14653,4648,"2014-08-23","PRO15",1,1.0
8558,14650,4645,"2014-10-02","PRO15",1,1.0
8557,14645,4640,"2014-08-20","PRO15",1,1.0
8556,14641,4636,"2014-09-25","PRO15",1,1.0
8555,14636,4631,"2014-09-14","PRO15",1,1.0
8554,14630,4625,"2014-09-09","PRO15",1,1.0
8553,14624,4619,"2014-10-01","PRO15",1,1.0
8552,14623,4618,"2014-08-18","PRO15",1,1.0
8551,14618,4613,"2014-09-12","PRO15",1,1.0
8550,14617,4612,"2014-08-14","PRO15",1,1.0
8549,14614,4609,"2014-07-18","PRO15",1,1.0
8548,14607,4602,"2014-09-28","PRO15",1,1.0
8547,14600,4595,"2014-10-04","PRO15",1,1.0
8546,14599,4594,"2014-09-26","PRO15",1,1.0
8545,14587,4582,"2014-10-01","PRO15",1,1.0
8544,14586,4581,"2014-07-22","PRO15",1,1.0
8543,14582,4577,"2014-09-14","PRO15",1,1.0
8542,14580,4575,"2014-09-09","PRO15",1,1.0
8541,14577,4572,"2014-08-17","PRO15",1,1.0
8540,14576,4571,"2014-08-09","PRO15",1,1.0
8539,14575,4570,"2014-10-20","PRO15",1,1.0
8538,14570,4565,"2014-07-29","PRO15",1,1.0
8537,14564,4559,"2014-09-28","PRO15",1,1.0
8536,14562,4557,"2014-09-08","PRO15",1,1.0
8535,14560,4555,"2014-10-08","PRO15",1,1.0
8534,14559,4554,"2014-08-05","PRO15",1,1.0
8533,14558,4553,"2014-08-24","PRO15",1,1.0
8532,14555,4550,"2014-08-12","PRO15",1,1.0
8531,14551,4546,"2014-09-09","PRO15",1,1.0
8530,14547,4542,"2014-10-04","PRO15",1,1.0
8529,14544,4539,"2014-08-02","PRO15",1,1.0
8528,14538,4533,"2014-08-07","PRO15",1,1.0
8527,14533,4528,"2014-08-12","PRO15",1,1.0
8526,14529,4524,"2014-07-21","PRO15",1,1.0
8525,14527,4522,"2014-10-20","PRO15",1,1.0
8524,14525,4520,"2014-08-09","PRO15",1,1.0
8523,14521,4516,"2014-09-09","PRO15",1,1.0
8522,14518,4513,"2014-08-28","PRO15",1,1.0
8521,14509,4504,"2014-08-11","PRO15",1,1.0
8520,14508,4503,"2014-09-30","PRO15",1,1.0
8519,14507,4502,"2014-09-06","PRO15",1,1.0
8518,14503,4498,"2014-08-28","PRO15",1,1.0
8517,14502,4497,"2014-10-13","PRO15",1,1.0
8516,14501,4496,"2014-07-17","PRO15",1,1.0
8515,14499,4494,"2014-08-27","PRO15",1,1.0
8514,14491,4486,"2014-10-07","PRO15",1,1.0
8513,14481,4476,"2014-09-22","PRO15",1,1.0
8512,14480,4475,"2014-08-20","PRO15",1,1.0
8511,14471,4466,"2014-10-15","PRO15",1,1.0
8510,14463,4458,"2014-09-01","PRO15",1,1.0
8509,14460,4455,"2014-08-30","PRO15",1,1.0
8508,14455,4450,"2014-09-28","PRO15",1,1.0
8507,14451,4446,"2014-10-04","PRO15",1,1.0
8506,14443,4438,"2014-07-31","PRO15",1,1.0
8505,14442,4437,"2014-08-31","PRO15",1,1.0
8504,14441,4436,"2014-08-22","PRO15",1,1.0
8503,14439,4434,"2014-08-07","PRO15",1,1.0
8502,14434,4429,"2014-08-10","PRO15",1,1.0
8501,14432,4427,"2014-08-15","PRO15",1,1.0
8500,14425,4420,"2014-07-27","PRO15",1,1.0
8499,14421,4416,"2014-09-08","PRO15",1,1.0
8498,14420,4415,"2014-08-01","PRO15",1,1.0
8497,14418,4413,"2014-08-17","PRO15",1,1.0
8496,14415,4410,"2014-07-20","PRO15",1,1.0
8495,14414,4409,"2014-09-02","PRO15",1,1.0
8494,14408,4403,"2014-07-21","PRO15",1,1.0
8493,14407,4402,"2014-08-17","PRO15",1,1.0
8492,14403,4398,"2014-07-30","PRO15",1,1.0
8491,14400,4395,"2014-08-13","PRO15",1,1.0
8490,14398,4393,"2014-08-11","PRO15",1,1.0
8489,14396,4391,"2014-09-06","PRO15",1,1.0
8488,14395,4390,"2014-07-30","PRO15",1,1.0
8487,14394,4389,"2014-08-24","PRO15",1,1.0
8486,14388,4383,"2014-09-05","PRO15",1,1.0
8485,14387,4382,"2014-07-29","PRO15",1,1.0
8484,14386,4381,"2014-07-20","PRO15",1,1.0
8483,14381,4376,"2014-07-31","PRO15",1,1.0
8482,14379,4374,"2014-08-28","PRO15",1,1.0
8481,14377,4372,"2014-10-12","PRO15",1,1.0
8480,14372,4367,"2014-09-25","PRO15",1,1.0
8479,14371,4366,"2014-10-17","PRO15",1,1.0
8478,14370,4365,"2014-10-22","PRO15",1,1.0
8477,14368,4363,"2014-10-01","PRO15",1,1.0
8476,14356,4351,"2014-09-23","PRO15",1,1.0
8475,14352,4347,"2014-09-26","PRO15",1,1.0
8474,14349,4344,"2014-07-23","PRO15",1,1.0
8473,14348,4343,"2014-09-04","PRO15",1,1.0
8472,14341,4336,"2014-08-26","PRO15",1,1.0
8471,14339,4334,"2014-10-08","PRO15",1,1.0
8470,14337,4332,"2014-09-15","PRO15",1,1.0
8469,14334,4329,"2014-10-09","PRO15",1,1.0
8468,14327,4322,"2014-09-05","PRO15",1,1.0
8467,14320,4315,"2014-10-01","PRO15",1,1.0
8466,14315,4310,"2014-10-03","PRO15",1,1.0
8465,14311,4306,"2014-07-18","PRO15",1,1.0
8464,14304,4299,"2014-08-28","PRO15",1,1.0
8463,14302,4297,"2014-08-07","PRO15",1,1.0
8462,14300,4295,"2014-10-10","PRO15",1,1.0
8461,14299,4294,"2014-10-22","PRO15",1,1.0
8460,14296,4291,"2014-10-09","PRO15",1,1.0
8459,14294,4289,"2014-09-29","PRO15",1,1.0
8458,14288,4283,"2014-08-25","PRO15",1,1.0
8457,14286,4281,"2014-08-08","PRO15",1,1.0
8456,14284,4279,"2014-10-13","PRO15",1,1.0
8455,14282,4277,"2014-09-17","PRO15",1,1.0
8454,14278,4273,"2014-09-15","PRO15",1,1.0
8453,14275,4270,"2014-07-17","PRO15",1,1.0
8452,14271,4266,"2014-08-01","PRO15",1,1.0
8451,14269,4264,"2014-10-20","PRO15",1,1.0
8450,14266,4261,"2014-08-15","PRO15",1,1.0
8449,14264,4259,"2014-07-25","PRO15",1,1.0
8448,14260,4255,"2014-08-11","PRO15",1,1.0
8447,14258,4253,"2014-07-21","PRO15",1,1.0
8446,14252,4247,"2014-10-14","PRO15",1,1.0
8445,14248,4243,"2014-10-15","PRO15",1,1.0
8444,14243,4238,"2014-08-10","PRO15",1,1.0
8443,14236,4231,"2014-09-19","PRO15",1,1.0
8442,14232,4227,"2014-09-17","PRO15",1,1.0
8441,14229,4224,"2014-09-20","PRO15",1,1.0
8440,14225,4220,"2014-10-17","PRO15",1,1.0
8439,14224,4219,"2014-08-03","PRO15",1,1.0
8438,14220,4215,"2014-08-27","PRO15",1,1.0
8437,14216,4211,"2014-09-15","PRO15",1,1.0
8436,14212,4207,"2014-08-08","PRO15",1,1.0
8435,14207,4202,"2014-08-21","PRO15",1,1.0
8434,14201,4196,"2014-10-04","PRO15",1,1.0
8433,14199,4194,"2014-07-26","PRO15",1,1.0
8432,14198,4193,"2014-08-07","PRO15",1,1.0
8431,14190,4185,"2014-08-07","PRO15",1,1.0
8430,14189,4184,"2014-08-16","PRO15",1,1.0
8429,14188,4183,"2014-07-26","PRO15",1,1.0
8428,14181,4176,"2014-09-29","PRO15",1,1.0
8427,14179,4174,"2014-10-20","PRO15",1,1.0
8426,14176,4171,"2014-08-01","PRO15",1,1.0
8425,14175,4170,"2014-09-20","PRO15",1,1.0
8424,14171,4166,"2014-08-23","PRO15",1,1.0
8423,14168,4163,"2014-10-01","PRO15",1,1.0
8422,14167,4162,"2014-10-11","PRO15",1,1.0
8421,14163,4158,"2014-08-26","PRO15",1,1.0
8420,14160,4155,"2014-10-22","PRO15",1,1.0
8419,14159,4154,"2014-10-04","PRO15",1,1.0
8418,14154,4149,"2014-09-21","PRO15",1,1.0
8417,14153,4148,"2014-10-14","PRO15",1,1.0
8416,14152,4147,"2014-08-13","PRO15",1,1.0
8415,14146,4141,"2014-08-06","PRO15",1,1.0
8414,14143,4138,"2014-08-03","PRO15",1,1.0
8413,14142,4137,"2014-10-14","PRO15",1,1.0
8412,14140,4135,"2014-09-08","PRO15",1,1.0
8411,14138,4133,"2014-08-11","PRO15",1,1.0
8410,14127,4122,"2014-07-23","PRO15",1,1.0
8409,14121,4116,"2014-09-30","PRO15",1,1.0
8408,14118,4113,"2014-08-14","PRO15",1,1.0
8407,14115,4110,"2014-09-15","PRO15",1,1.0
8406,14114,4109,"2014-08-18","PRO15",1,1.0
8405,14113,4108,"2014-09-22","PRO15",1,1.0
8404,14110,4105,"2014-09-01","PRO15",1,1.0
8403,14099,4094,"2014-09-15","PRO15",1,1.0
8402,14098,4093,"2014-07-20","PRO15",1,1.0
8401,14096,4091,"2014-08-05","PRO15",1,1.0
8400,14091,4086,"2014-09-10","PRO15",1,1.0
8399,14089,4084,"2014-09-25","PRO15",1,1.0
8398,14077,4072,"2014-10-06","PRO15",1,1.0
8397,14073,4068,"2014-09-17","PRO15",1,1.0
8396,14069,4064,"2014-10-17","PRO15",1,1.0
8395,14063,4058,"2014-08-31","PRO15",1,1.0
8394,14061,4056,"2014-07-31","PRO15",1,1.0
8393,14057,4052,"2014-07-28","PRO15",1,1.0
8392,14053,4048,"2014-08-27","PRO15",1,1.0
8391,14052,4047,"2014-10-11","PRO15",1,1.0
8390,14051,4046,"2014-08-15","PRO15",1,1.0
8389,14047,4042,"2014-10-07","PRO15",1,1.0
8388,14045,4040,"2014-08-04","PRO15",1,1.0
8387,14043,4038,"2014-09-17","PRO15",1,1.0
8386,14040,4035,"2014-08-22","PRO15",1,1.0
8385,14032,4027,"2014-08-04","PRO15",1,1.0
8384,14029,4024,"2014-09-14","PRO15",1,1.0
8383,14028,4023,"2014-10-13","PRO15",1,1.0
8382,14027,4022,"2014-08-14","PRO15",1,1.0
8381,14022,4017,"2014-08-29","PRO15",1,1.0
8380,14015,4010,"2014-10-13","PRO15",1,1.0
8379,14012,4007,"2014-07-28","PRO15",1,1.0
8378,14009,4004,"2014-08-24","PRO15",1,1.0
8377,14006,4001,"2014-08-19","PRO15",1,1.0
8376,14003,3998,"2014-09-08","PRO15",1,1.0
8375,14002,3997,"2014-09-01","PRO15",1,1.0
8374,13999,3994,"2014-09-20","PRO15",1,1.0
8373,13991,3986,"2014-07-30","PRO15",1,1.0
8372,13990,3985,"2014-07-26","PRO15",1,1.0
8371,13981,3976,"2014-10-08","PRO15",1,1.0
8370,13980,3975,"2014-07-25","PRO15",1,1.0
8369,13979,3974,"2014-10-10","PRO15",1,1.0
8368,13974,3969,"2014-07-25","PRO15",1,1.0
8367,13973,3968,"2014-09-02","PRO15",1,1.0
8366,13972,3967,"2014-07-26","PRO15",1,1.0
8365,13970,3965,"2014-07-25","PRO15",1,1.0
8364,13968,3963,"2014-09-17","PRO15",1,1.0
8363,13966,3961,"2014-08-17","PRO15",1,1.0
8362,13965,3960,"2014-08-21","PRO15",1,1.0
8361,13957,3952,"2014-09-28","PRO15",1,1.0
8360,13956,3951,"2014-08-13","PRO15",1,1.0
8359,13952,3947,"2014-10-21","PRO15",1,1.0
8358,13948,3943,"2014-07-25","PRO15",1,1.0
8357,13946,3941,"2014-09-11","PRO15",1,1.0
8356,13940,3935,"2014-07-23","PRO15",1,1.0
8355,13935,3930,"2014-07-17","PRO15",1,1.0
8354,13934,3929,"2014-09-11","PRO15",1,1.0
8353,13932,3927,"2014-09-05","PRO15",1,1.0
8352,13931,3926,"2014-08-15","PRO15",1,1.0
