"IDE_PEDIDO";"DES_PEDIDO"
15055;"ORDER SALES MIG104656"
15056;"ORDER SALES MIG104657"
15057;"ORDER SALES MIG104658"
15058;"ORDER SALES MIG104659"
15059;"ORDER SALES MIG104660"
15060;"ORDER SALES MIG104661"
15061;"ORDER SALES MIG104662"
15062;"ORDER SALES MIG104663"
15063;"ORDER SALES MIG104664"
15064;"ORDER SALES MIG104665"
15065;"ORDER SALES MIG104666"
15066;"ORDER SALES MIG104667"
15067;"ORDER SALES MIG104668"
15068;"ORDER SALES MIG104669"
15069;"ORDER SALES MIG104670"
15070;"ORDER SALES MIG104671"
15071;"ORDER SALES MIG104672"
15072;"ORDER SALES MIG104673"
15073;"ORDER SALES MIG104674"
15074;"ORDER SALES MIG104675"
15075;"ORDER SALES MIG104676"
15076;"ORDER SALES MIG104677"
15077;"ORDER SALES MIG104678"
15078;"ORDER SALES MIG104679"
15079;"ORDER SALES MIG104680"
15080;"ORDER SALES MIG104681"
15081;"ORDER SALES MIG104682"
15082;"ORDER SALES MIG104683"
15083;"ORDER SALES MIG104684"
15084;"ORDER SALES MIG104685"
15085;"ORDER SALES MIG104686"
15086;"ORDER SALES MIG104687"
15087;"ORDER SALES MIG104688"
15088;"ORDER SALES MIG104689"
15089;"ORDER SALES MIG104690"
15090;"ORDER SALES MIG104691"
15091;"ORDER SALES MIG104692"
15092;"ORDER SALES MIG104693"
15093;"ORDER SALES MIG104694"
15094;"ORDER SALES MIG104695"
15095;"ORDER SALES MIG104696"
15096;"ORDER SALES MIG104697"
15097;"ORDER SALES MIG104698"
15098;"ORDER SALES MIG104699"
15099;"ORDER SALES MIG104700"
15100;"ORDER SALES MIG104701"
15101;"ORDER SALES MIG104702"
15102;"ORDER SALES MIG104703"
15103;"ORDER SALES MIG104704"
15104;"ORDER SALES MIG104705"
15105;"ORDER SALES MIG104706"
15106;"ORDER SALES MIG104707"
15107;"ORDER SALES MIG104708"
15108;"ORDER SALES MIG104709"
15109;"ORDER SALES MIG104710"
15110;"ORDER SALES MIG104711"
15111;"ORDER SALES MIG104712"
15112;"ORDER SALES MIG104713"
15113;"ORDER SALES MIG104714"
15114;"ORDER SALES MIG104715"
15115;"ORDER SALES MIG104716"
15116;"ORDER SALES MIG104717"
15117;"ORDER SALES MIG104718"
15118;"ORDER SALES MIG104719"
15119;"ORDER SALES MIG104720"
15120;"ORDER SALES MIG104721"
15121;"ORDER SALES MIG104722"
15122;"ORDER SALES MIG104723"
15123;"ORDER SALES MIG104724"
15124;"ORDER SALES MIG104725"
15125;"ORDER SALES MIG104726"
15126;"ORDER SALES MIG104727"
15127;"ORDER SALES MIG104728"
15128;"ORDER SALES MIG104729"
15129;"ORDER SALES MIG104730"
15130;"ORDER SALES MIG104731"
15131;"ORDER SALES MIG104732"
15132;"ORDER SALES MIG104733"
15133;"ORDER SALES MIG104734"
15134;"ORDER SALES MIG104735"
15135;"ORDER SALES MIG104736"
15136;"ORDER SALES MIG104737"
15137;"ORDER SALES MIG104738"
15138;"ORDER SALES MIG104739"
15139;"ORDER SALES MIG104740"
15140;"ORDER SALES MIG104741"
15141;"ORDER SALES MIG104742"
15142;"ORDER SALES MIG104743"
15143;"ORDER SALES MIG104744"
15144;"ORDER SALES MIG104745"
15145;"ORDER SALES MIG104746"
15146;"ORDER SALES MIG104747"
15147;"ORDER SALES MIG104748"
15148;"ORDER SALES MIG104749"
15149;"ORDER SALES MIG104750"
15150;"ORDER SALES MIG104751"
15151;"ORDER SALES MIG104752"
15152;"ORDER SALES MIG104753"
15153;"ORDER SALES MIG104754"
15154;"ORDER SALES MIG104755"
15155;"ORDER SALES MIG104756"
15156;"ORDER SALES MIG104757"
15157;"ORDER SALES MIG104758"
15158;"ORDER SALES MIG104759"
15159;"ORDER SALES MIG104760"
15160;"ORDER SALES MIG104761"
15161;"ORDER SALES MIG104762"
15162;"ORDER SALES MIG104763"
15163;"ORDER SALES MIG104764"
15164;"ORDER SALES MIG104765"
15165;"ORDER SALES MIG104766"
15166;"ORDER SALES MIG104767"
15167;"ORDER SALES MIG104768"
15168;"ORDER SALES MIG104769"
15169;"ORDER SALES MIG104770"
15170;"ORDER SALES MIG104771"
15171;"ORDER SALES MIG104772"
15172;"ORDER SALES MIG104773"
15173;"ORDER SALES MIG104774"
15174;"ORDER SALES MIG104775"
15175;"ORDER SALES MIG104776"
15176;"ORDER SALES MIG104777"
15177;"ORDER SALES MIG104778"
15178;"ORDER SALES MIG104779"
15179;"ORDER SALES MIG104780"
15180;"ORDER SALES MIG104781"
15181;"ORDER SALES MIG104782"
15182;"ORDER SALES MIG104783"
15183;"ORDER SALES MIG104784"
15184;"ORDER SALES MIG104785"
15185;"ORDER SALES MIG104786"
15186;"ORDER SALES MIG104787"
15187;"ORDER SALES MIG104788"
15188;"ORDER SALES MIG104789"
15189;"ORDER SALES MIG104790"
15190;"ORDER SALES MIG104791"
15191;"ORDER SALES MIG104792"
15192;"ORDER SALES MIG104793"
15193;"ORDER SALES MIG104794"
15194;"ORDER SALES MIG104795"
15195;"ORDER SALES MIG104796"
15196;"ORDER SALES MIG104797"
15197;"ORDER SALES MIG104798"
15198;"ORDER SALES MIG104799"
15199;"ORDER SALES MIG104800"
15200;"ORDER SALES MIG104801"
15201;"ORDER SALES MIG104802"
15202;"ORDER SALES MIG104803"
15203;"ORDER SALES MIG104804"
15204;"ORDER SALES MIG104805"
15205;"ORDER SALES MIG104806"
15206;"ORDER SALES MIG104807"
15207;"ORDER SALES MIG104808"
15208;"ORDER SALES MIG104809"
15209;"ORDER SALES MIG104810"
15210;"ORDER SALES MIG104811"
15211;"ORDER SALES MIG104812"
15212;"ORDER SALES MIG104813"
15213;"ORDER SALES MIG104814"
15214;"ORDER SALES MIG104815"
15215;"ORDER SALES MIG104816"
15216;"ORDER SALES MIG104817"
15217;"ORDER SALES MIG104818"
15218;"ORDER SALES MIG104819"
15219;"ORDER SALES MIG104820"
15220;"ORDER SALES MIG104821"
15221;"ORDER SALES MIG104822"
15222;"ORDER SALES MIG104823"
15223;"ORDER SALES MIG104824"
15224;"ORDER SALES MIG104825"
15225;"ORDER SALES MIG104826"
15226;"ORDER SALES MIG104827"
15227;"ORDER SALES MIG104828"
15228;"ORDER SALES MIG104829"
15229;"ORDER SALES MIG104830"
15230;"ORDER SALES MIG104831"
15231;"ORDER SALES MIG104832"
15232;"ORDER SALES MIG104833"
15233;"ORDER SALES MIG104834"
15234;"ORDER SALES MIG104835"
15235;"ORDER SALES MIG104836"
15236;"ORDER SALES MIG104837"
15237;"ORDER SALES MIG104838"
15238;"ORDER SALES MIG104839"
15239;"ORDER SALES MIG104840"
15240;"ORDER SALES MIG104841"
15241;"ORDER SALES MIG104842"
15242;"ORDER SALES MIG104843"
15243;"ORDER SALES MIG104844"
15244;"ORDER SALES MIG104845"
15245;"ORDER SALES MIG104846"
15246;"ORDER SALES MIG104847"
15247;"ORDER SALES MIG104848"
15248;"ORDER SALES MIG104849"
15249;"ORDER SALES MIG104850"
15250;"ORDER SALES MIG104851"
15251;"ORDER SALES MIG104852"
15252;"ORDER SALES MIG104853"
15253;"ORDER SALES MIG104854"
15254;"ORDER SALES MIG104855"
15255;"ORDER SALES MIG104856"
15256;"ORDER SALES MIG104857"
15257;"ORDER SALES MIG104858"
15258;"ORDER SALES MIG104859"
15259;"ORDER SALES MIG104860"
15260;"ORDER SALES MIG104861"
15261;"ORDER SALES MIG104862"
15262;"ORDER SALES MIG104863"
15263;"ORDER SALES MIG104864"
15264;"ORDER SALES MIG104865"
15265;"ORDER SALES MIG104866"
15266;"ORDER SALES MIG104867"
15267;"ORDER SALES MIG104868"
15268;"ORDER SALES MIG104869"
15269;"ORDER SALES MIG104870"
15270;"ORDER SALES MIG104871"
15271;"ORDER SALES MIG104872"
15272;"ORDER SALES MIG104873"
15273;"ORDER SALES MIG104874"
15274;"ORDER SALES MIG104875"
15275;"ORDER SALES MIG104876"
15276;"ORDER SALES MIG104877"
15277;"ORDER SALES MIG104878"
15278;"ORDER SALES MIG104879"
15279;"ORDER SALES MIG104880"
15280;"ORDER SALES MIG104881"
15281;"ORDER SALES MIG104882"
15282;"ORDER SALES MIG104883"
15283;"ORDER SALES MIG104884"
15284;"ORDER SALES MIG104885"
15285;"ORDER SALES MIG104886"
15286;"ORDER SALES MIG104887"
15287;"ORDER SALES MIG104888"
15288;"ORDER SALES MIG104889"
15289;"ORDER SALES MIG104890"
15290;"ORDER SALES MIG104891"
15291;"ORDER SALES MIG104892"
15292;"ORDER SALES MIG104893"
15293;"ORDER SALES MIG104894"
15294;"ORDER SALES MIG104895"
15295;"ORDER SALES MIG104896"
15296;"ORDER SALES MIG104897"
15297;"ORDER SALES MIG104898"
15298;"ORDER SALES MIG104899"
15299;"ORDER SALES MIG104900"
15300;"ORDER SALES MIG104901"
15301;"ORDER SALES MIG104902"
15302;"ORDER SALES MIG104903"
15303;"ORDER SALES MIG104904"
15304;"ORDER SALES MIG104905"
15305;"ORDER SALES MIG104906"
15306;"ORDER SALES MIG104907"
15307;"ORDER SALES MIG104908"
15308;"ORDER SALES MIG104909"
15309;"ORDER SALES MIG104910"
15310;"ORDER SALES MIG104911"
15311;"ORDER SALES MIG104912"
15312;"ORDER SALES MIG104913"
15313;"ORDER SALES MIG104914"
15314;"ORDER SALES MIG104915"
15315;"ORDER SALES MIG104916"
15316;"ORDER SALES MIG104917"
15317;"ORDER SALES MIG104918"
15318;"ORDER SALES MIG104919"
15319;"ORDER SALES MIG104920"
15320;"ORDER SALES MIG104921"
15321;"ORDER SALES MIG104922"
15322;"ORDER SALES MIG104923"
15323;"ORDER SALES MIG104924"
15324;"ORDER SALES MIG104925"
15325;"ORDER SALES MIG104926"
15326;"ORDER SALES MIG104927"
15327;"ORDER SALES MIG104928"
15328;"ORDER SALES MIG104929"
15329;"ORDER SALES MIG104930"
15330;"ORDER SALES MIG104931"
15331;"ORDER SALES MIG104932"
15332;"ORDER SALES MIG104933"
15333;"ORDER SALES MIG104934"
15334;"ORDER SALES MIG104935"
15335;"ORDER SALES MIG104936"
15336;"ORDER SALES MIG104937"
15337;"ORDER SALES MIG104938"
15338;"ORDER SALES MIG104939"
15339;"ORDER SALES MIG104940"
15340;"ORDER SALES MIG104941"
15341;"ORDER SALES MIG104942"
15342;"ORDER SALES MIG104943"
15343;"ORDER SALES MIG104944"
15344;"ORDER SALES MIG104945"
15345;"ORDER SALES MIG104946"
15346;"ORDER SALES MIG104947"
15347;"ORDER SALES MIG104948"
15348;"ORDER SALES MIG104949"
15349;"ORDER SALES MIG104950"
15350;"ORDER SALES MIG104951"
15351;"ORDER SALES MIG104952"
15352;"ORDER SALES MIG104953"
15353;"ORDER SALES MIG104954"
15354;"ORDER SALES MIG104955"
15355;"ORDER SALES MIG104956"
15356;"ORDER SALES MIG104957"
15357;"ORDER SALES MIG104958"
15358;"ORDER SALES MIG104959"
15359;"ORDER SALES MIG104960"
15360;"ORDER SALES MIG104961"
15361;"ORDER SALES MIG104962"
15362;"ORDER SALES MIG104963"
15363;"ORDER SALES MIG104964"
15364;"ORDER SALES MIG104965"
15365;"ORDER SALES MIG104966"
15366;"ORDER SALES MIG104967"
15367;"ORDER SALES MIG104968"
15368;"ORDER SALES MIG104969"
15369;"ORDER SALES MIG104970"
15370;"ORDER SALES MIG104971"
15371;"ORDER SALES MIG104972"
15372;"ORDER SALES MIG104973"
15373;"ORDER SALES MIG104974"
15374;"ORDER SALES MIG104975"
15375;"ORDER SALES MIG104976"
15376;"ORDER SALES MIG104977"
15377;"ORDER SALES MIG104978"
15378;"ORDER SALES MIG104979"
15379;"ORDER SALES MIG104980"
15380;"ORDER SALES MIG104981"
15381;"ORDER SALES MIG104982"
15382;"ORDER SALES MIG104983"
15383;"ORDER SALES MIG104984"
15384;"ORDER SALES MIG104985"
15385;"ORDER SALES MIG104986"
15386;"ORDER SALES MIG104987"
15387;"ORDER SALES MIG104988"
15388;"ORDER SALES MIG104989"
15389;"ORDER SALES MIG104990"
15390;"ORDER SALES MIG104991"
15391;"ORDER SALES MIG104992"
15392;"ORDER SALES MIG104993"
15393;"ORDER SALES MIG104994"
15394;"ORDER SALES MIG104995"
15395;"ORDER SALES MIG104996"
15396;"ORDER SALES MIG104997"
15397;"ORDER SALES MIG104998"
15398;"ORDER SALES MIG104999"
15399;"ORDER SALES MIG105000"
