"IDE_VENTA";"IDE_PEDIDO";"IDE_CLIENTE";"IDE_FECHA";"IDE_PRODUCTO";"IDE_VENDEDOR";"NUM_UNIDADES";"NUM_PRECIO_NETO"
10278;12866;2861;"2022-09-07";"PRO16";1;1;180
9937;12288;2283;"2022-09-07";"PRO16";1;1;180
9834;12118;2113;"2022-09-07";"PRO16";1;1;180
9709;11902;1897;"2022-09-07";"PRO16";1;1;180
9682;11863;1858;"2022-09-07";"PRO16";1;1;180
9481;11527;1522;"2022-09-07";"PRO16";1;1;180
9434;11448;1443;"2022-09-07";"PRO16";1;1;180
9318;11251;1246;"2022-09-07";"PRO16";1;1;180
9089;10877;872;"2022-09-07";"PRO16";1;1;180
9017;10761;756;"2022-09-07";"PRO16";1;1;180
8949;10654;649;"2022-09-07";"PRO16";1;1;180
8939;10635;630;"2022-09-07";"PRO16";1;1;180
8920;10598;593;"2022-09-07";"PRO16";1;1;180
8889;10557;552;"2022-09-07";"PRO16";1;1;180
12248;15105;5100;"2022-09-07";"PRO17";1;1;300
12200;14569;4564;"2022-09-07";"PRO17";1;1;300
12042;12911;2906;"2022-09-07";"PRO17";5;1;300
11913;11644;1639;"2022-09-07";"PRO17";1;1;300
11808;10654;649;"2022-09-07";"PRO17";5;1;300
1549;15213;5208;"2022-09-07";"PRO11";2;2;142
1542;15195;5190;"2022-09-07";"PRO11";2;1;101
1520;15134;5129;"2022-09-07";"PRO11";1;2;147
1382;14612;4607;"2022-09-07";"PRO11";1;1;98
1367;14569;4564;"2022-09-07";"PRO11";1;3;209
1132;13752;3747;"2022-09-07";"PRO11";5;1;83
962;13176;3171;"2022-09-07";"PRO11";4;5;380
954;13157;3152;"2022-09-07";"PRO11";1;3;205
937;13124;3119;"2022-09-07";"PRO11";4;2;157
883;12962;2957;"2022-09-07";"PRO11";1;2;184
722;12490;2485;"2022-09-07";"PRO11";1;4;307
519;11863;1858;"2022-09-07";"PRO11";1;2;174
441;11644;1639;"2022-09-07";"PRO11";1;1;99
203;10877;872;"2022-09-07";"PRO11";3;1;78
139;10654;649;"2022-09-07";"PRO11";3;2;121
119;10598;593;"2022-09-07";"PRO11";3;1;90
7145;15213;5208;"2022-09-07";"PRO14";1;7;70
7128;15195;5190;"2022-09-07";"PRO14";1;13;130
7068;15134;5129;"2022-09-07";"PRO14";1;18;180
7039;15105;5100;"2022-09-07";"PRO14";1;7;70
6923;14988;4983;"2022-09-07";"PRO14";1;21;210
6843;14908;4903;"2022-09-07";"PRO14";1;19;190
6554;14612;4607;"2022-09-07";"PRO14";1;5;50
6511;14569;4564;"2022-09-07";"PRO14";1;27;270
6051;14097;4092;"2022-09-07";"PRO14";1;5;50
5853;13891;3886;"2022-09-07";"PRO14";1;4;40
5718;13752;3747;"2022-09-07";"PRO14";1;7;67
5607;13639;3634;"2022-09-07";"PRO14";1;3;30
5416;13446;3441;"2022-09-07";"PRO14";1;23;230
5333;13363;3358;"2022-09-07";"PRO14";1;19;190
5150;13176;3171;"2022-09-07";"PRO14";1;63;630
5148;13174;3169;"2022-09-07";"PRO14";1;3;30
5132;13157;3152;"2022-09-07";"PRO14";1;28;280
5099;13124;3119;"2022-09-07";"PRO14";1;4;40
4989;13011;3006;"2022-09-07";"PRO14";1;6;60
4941;12962;2957;"2022-09-07";"PRO14";1;21;210
4891;12911;2906;"2022-09-07";"PRO14";1;30;300
4846;12866;2861;"2022-09-07";"PRO14";1;16;160
4594;12610;2605;"2022-09-07";"PRO14";1;19;190
4477;12490;2485;"2022-09-07";"PRO14";1;29;290
4336;12343;2338;"2022-09-07";"PRO14";1;26;260
4282;12288;2283;"2022-09-07";"PRO14";1;28;280
4126;12127;2122;"2022-09-07";"PRO14";1;15;150
4117;12118;2113;"2022-09-07";"PRO14";1;4;40
4101;12102;2097;"2022-09-07";"PRO14";1;5;50
3910;11902;1897;"2022-09-07";"PRO14";1;20;200
3724;11709;1704;"2022-09-07";"PRO14";1;20;200
3660;11644;1639;"2022-09-07";"PRO14";1;63;630
3543;11527;1522;"2022-09-07";"PRO14";1;25;250
3467;11448;1443;"2022-09-07";"PRO14";1;5;50
3275;11251;1246;"2022-09-07";"PRO14";1;14;140
3043;11019;1014;"2022-09-07";"PRO14";1;30;300
2902;10877;872;"2022-09-07";"PRO14";1;4;40
2787;10761;756;"2022-09-07";"PRO14";1;75;750
2682;10654;649;"2022-09-07";"PRO14";1;39;390
2664;10635;630;"2022-09-07";"PRO14";1;18;180
2589;10557;552;"2022-09-07";"PRO14";1;27;267
2124;15294;5289;"2022-09-08";"PRO12";1;1;120
2025;14318;4313;"2022-09-08";"PRO12";5;1;120
1721;11435;1430;"2022-09-08";"PRO12";1;1;120
2233;12059;2054;"2022-09-08";"PRO13";1;1;150
2151;10726;721;"2022-09-08";"PRO13";1;1;150
8536;14562;4557;"2022-09-08";"PRO15";1;1;200
8499;14421;4416;"2022-09-08";"PRO15";1;1;200
8412;14140;4135;"2022-09-08";"PRO15";1;1;200
8376;14003;3998;"2022-09-08";"PRO15";1;1;200
8329;13848;3843;"2022-09-08";"PRO15";1;1;200
8328;13845;3840;"2022-09-08";"PRO15";1;1;200
8255;13605;3600;"2022-09-08";"PRO15";1;1;200
8136;13231;3226;"2022-09-08";"PRO15";1;1;200
8083;12989;2984;"2022-09-08";"PRO15";1;1;200
8007;12753;2748;"2022-09-08";"PRO15";1;1;200
7971;12627;2622;"2022-09-08";"PRO15";1;1;200
7961;12583;2578;"2022-09-08";"PRO15";1;1;200
7946;12522;2517;"2022-09-08";"PRO15";1;1;200
7912;12418;2413;"2022-09-08";"PRO15";1;1;200
7808;12059;2054;"2022-09-08";"PRO15";1;1;200
7688;11654;1649;"2022-09-08";"PRO15";1;1;200
7609;11380;1375;"2022-09-08";"PRO15";1;1;200
7435;10781;776;"2022-09-08";"PRO15";1;1;200
7420;10726;721;"2022-09-08";"PRO15";1;1;200
7390;10625;620;"2022-09-08";"PRO15";1;1;200
7329;10404;399;"2022-09-08";"PRO15";1;1;200
11779;15394;5389;"2022-09-08";"PRO16";1;1;180
11273;14562;4557;"2022-09-08";"PRO16";1;1;180
11125;14318;4313;"2022-09-08";"PRO16";1;1;180
11015;14140;4135;"2022-09-08";"PRO16";1;1;180
10948;14003;3998;"2022-09-08";"PRO16";1;1;180
10865;13848;3843;"2022-09-08";"PRO16";1;1;180
10817;13765;3760;"2022-09-08";"PRO16";1;1;180
10722;13605;3600;"2022-09-08";"PRO16";1;1;180
10692;13539;3534;"2022-09-08";"PRO16";1;1;180
10550;13305;3300;"2022-09-08";"PRO16";1;1;180
10499;13231;3226;"2022-09-08";"PRO16";1;1;180
10350;12998;2993;"2022-09-08";"PRO16";1;1;180
10348;12989;2984;"2022-09-08";"PRO16";1;1;180
10218;12769;2764;"2022-09-08";"PRO16";1;1;180
10206;12753;2748;"2022-09-08";"PRO16";1;1;180
10128;12627;2622;"2022-09-08";"PRO16";1;1;180
10127;12626;2621;"2022-09-08";"PRO16";1;1;180
10102;12583;2578;"2022-09-08";"PRO16";1;1;180
10041;12468;2463;"2022-09-08";"PRO16";1;1;180
10013;12418;2413;"2022-09-08";"PRO16";1;1;180
9859;12154;2149;"2022-09-08";"PRO16";1;1;180
9839;12123;2118;"2022-09-08";"PRO16";1;1;180
9802;12059;2054;"2022-09-08";"PRO16";1;1;180
9770;12008;2003;"2022-09-08";"PRO16";1;1;180
9558;11654;1649;"2022-09-08";"PRO16";1;1;180
9426;11435;1430;"2022-09-08";"PRO16";1;1;180
9392;11380;1375;"2022-09-08";"PRO16";1;1;180
9361;11331;1326;"2022-09-08";"PRO16";1;1;180
9243;11126;1121;"2022-09-08";"PRO16";1;1;180
9215;11084;1079;"2022-09-08";"PRO16";1;1;180
9167;10996;991;"2022-09-08";"PRO16";1;1;180
9028;10781;776;"2022-09-08";"PRO16";1;1;180
9021;10768;763;"2022-09-08";"PRO16";1;1;180
8993;10726;721;"2022-09-08";"PRO16";1;1;180
8830;10463;458;"2022-09-08";"PRO16";1;1;180
8818;10442;437;"2022-09-08";"PRO16";1;1;180
8817;10439;434;"2022-09-08";"PRO16";1;1;180
11958;12059;2054;"2022-09-08";"PRO17";5;1;300
11840;10996;991;"2022-09-08";"PRO17";1;1;300
11824;10788;783;"2022-09-08";"PRO17";1;1;300
11790;10442;437;"2022-09-08";"PRO17";5;1;300
1356;14526;4521;"2022-09-08";"PRO11";1;2;131
1332;14421;4416;"2022-09-08";"PRO11";3;1;106
1165;13848;3843;"2022-09-08";"PRO11";5;1;110
1162;13845;3840;"2022-09-08";"PRO11";5;2;116
973;13211;3206;"2022-09-08";"PRO11";4;2;145
812;12769;2764;"2022-09-08";"PRO11";1;1;93
732;12522;2517;"2022-09-08";"PRO11";1;2;119
646;12259;2254;"2022-09-08";"PRO11";1;1;80
580;12059;2054;"2022-09-08";"PRO11";1;1;106
569;12008;2003;"2022-09-08";"PRO11";1;1;98
275;11084;1079;"2022-09-08";"PRO11";1;6;449
175;10768;763;"2022-09-08";"PRO11";3;2;159
81;10442;437;"2022-09-08";"PRO11";5;5;412
80;10439;434;"2022-09-08";"PRO11";5;4;285
7322;15394;5389;"2022-09-08";"PRO14";1;20;200
7224;15294;5289;"2022-09-08";"PRO14";1;14;140
7030;15096;5091;"2022-09-08";"PRO14";1;23;230
6981;15046;5041;"2022-09-08";"PRO14";1;33;330
6965;15030;5025;"2022-09-08";"PRO14";1;2;20
6617;14675;4670;"2022-09-08";"PRO14";1;34;340
6504;14562;4557;"2022-09-08";"PRO14";1;8;80
6468;14526;4521;"2022-09-08";"PRO14";4;13;130
6368;14421;4416;"2022-09-08";"PRO14";1;3;30
6268;14318;4313;"2022-09-08";"PRO14";1;17;170
6094;14140;4135;"2022-09-08";"PRO14";1;47;470
5960;14003;3998;"2022-09-08";"PRO14";1;1;10
5810;13848;3843;"2022-09-08";"PRO14";1;19;190
5807;13845;3840;"2022-09-08";"PRO14";1;15;150
5731;13765;3760;"2022-09-08";"PRO14";1;7;67
5574;13605;3600;"2022-09-08";"PRO14";1;14;140
5544;13575;3570;"2022-09-08";"PRO14";1;4;40
5509;13539;3534;"2022-09-08";"PRO14";1;3;30
5276;13305;3300;"2022-09-08";"PRO14";1;3;30
5205;13231;3226;"2022-09-08";"PRO14";1;8;80
5185;13211;3206;"2022-09-08";"PRO14";1;1;10
5045;13070;3065;"2022-09-08";"PRO14";1;27;270
4976;12998;2993;"2022-09-08";"PRO14";1;2;20
4967;12989;2984;"2022-09-08";"PRO14";1;38;380
4835;12854;2849;"2022-09-08";"PRO14";1;15;150
4750;12769;2764;"2022-09-08";"PRO14";1;1;10
4735;12753;2748;"2022-09-08";"PRO14";1;6;60
4611;12627;2622;"2022-09-08";"PRO14";1;17;170
4610;12626;2621;"2022-09-08";"PRO14";1;54;540
4569;12583;2578;"2022-09-08";"PRO14";1;20;200
4509;12522;2517;"2022-09-08";"PRO14";1;8;80
4456;12468;2463;"2022-09-08";"PRO14";1;3;30
4408;12418;2413;"2022-09-08";"PRO14";1;21;210
4253;12259;2254;"2022-09-08";"PRO14";1;4;40
4153;12154;2149;"2022-09-08";"PRO14";1;49;490
4122;12123;2118;"2022-09-08";"PRO14";1;15;150
4111;12112;2107;"2022-09-08";"PRO14";1;14;140
4059;12059;2054;"2022-09-08";"PRO14";1;40;400
4012;12008;2003;"2022-09-08";"PRO14";1;3;30
3964;11957;1952;"2022-09-08";"PRO14";1;18;180
3669;11654;1649;"2022-09-08";"PRO14";1;6;60
3630;11614;1609;"2022-09-08";"PRO14";1;4;40
3465;11446;1441;"2022-09-08";"PRO14";1;4;40
3454;11435;1430;"2022-09-08";"PRO14";1;26;260
3402;11380;1375;"2022-09-08";"PRO14";1;10;100
3355;11331;1326;"2022-09-08";"PRO14";1;10;100
3326;11302;1297;"2022-09-08";"PRO14";1;16;160
3150;11126;1121;"2022-09-08";"PRO14";1;21;210
3108;11084;1079;"2022-09-08";"PRO14";1;24;240
3020;10996;991;"2022-09-08";"PRO14";1;35;350
2814;10788;783;"2022-09-08";"PRO14";1;34;340
2807;10781;776;"2022-09-08";"PRO14";1;23;230
2805;10779;774;"2022-09-08";"PRO14";1;17;170
2794;10768;763;"2022-09-08";"PRO14";1;10;100
2752;10726;721;"2022-09-08";"PRO14";1;13;130
2704;10677;672;"2022-09-08";"PRO14";1;10;100
2654;10625;620;"2022-09-08";"PRO14";1;15;150
2476;10442;437;"2022-09-08";"PRO14";1;11;110
2473;10439;434;"2022-09-08";"PRO14";1;7;70
2438;10404;399;"2022-09-08";"PRO14";1;10;100
2120;15282;5277;"2022-09-09";"PRO12";1;1;120
2108;15121;5116;"2022-09-09";"PRO12";1;1;120
2049;14580;4575;"2022-09-09";"PRO12";1;1;120
1995;14056;4051;"2022-09-09";"PRO12";3;1;120
1962;13741;3736;"2022-09-09";"PRO12";1;1;120
1958;13693;3688;"2022-09-09";"PRO12";1;1;120
1853;12590;2585;"2022-09-09";"PRO12";1;1;120
1838;12430;2425;"2022-09-09";"PRO12";1;1;120
1768;11901;1896;"2022-09-09";"PRO12";1;1;120
1725;11468;1463;"2022-09-09";"PRO12";1;1;120
2423;15282;5277;"2022-09-09";"PRO13";1;1;150
2379;14580;4575;"2022-09-09";"PRO13";1;1;150
2377;14551;4546;"2022-09-09";"PRO13";1;1;150
2263;12430;2425;"2022-09-09";"PRO13";1;1;150
2135;10475;470;"2022-09-09";"PRO13";1;1;150
8749;15282;5277;"2022-09-09";"PRO15";1;1;200
8554;14630;4625;"2022-09-09";"PRO15";1;1;200
8542;14580;4575;"2022-09-09";"PRO15";1;1;200
8531;14551;4546;"2022-09-09";"PRO15";1;1;200
8523;14521;4516;"2022-09-09";"PRO15";1;1;200
8344;13900;3895;"2022-09-09";"PRO15";1;1;200
8279;13697;3692;"2022-09-09";"PRO15";1;1;200
8127;13189;3184;"2022-09-09";"PRO15";1;1;200
8104;13111;3106;"2022-09-09";"PRO15";1;1;200
8017;12782;2777;"2022-09-09";"PRO15";1;1;200
7965;12590;2585;"2022-09-09";"PRO15";1;1;200
7913;12430;2425;"2022-09-09";"PRO15";1;1;200
7764;11901;1896;"2022-09-09";"PRO15";1;1;200
7746;11853;1848;"2022-09-09";"PRO15";1;1;200
7588;11310;1305;"2022-09-09";"PRO15";1;1;200
7474;10895;890;"2022-09-09";"PRO15";1;1;200
7365;10545;540;"2022-09-09";"PRO15";1;1;200
7354;10506;501;"2022-09-09";"PRO15";1;1;200
7349;10475;470;"2022-09-09";"PRO15";1;1;200
7342;10449;444;"2022-09-09";"PRO15";1;1;200
11702;15282;5277;"2022-09-09";"PRO16";1;1;180
11638;15176;5171;"2022-09-09";"PRO16";1;1;180
11635;15172;5167;"2022-09-09";"PRO16";1;1;180
11603;15121;5116;"2022-09-09";"PRO16";1;1;180
11597;15113;5108;"2022-09-09";"PRO16";1;1;180
11578;15072;5067;"2022-09-09";"PRO16";1;1;180
11432;14847;4842;"2022-09-09";"PRO16";1;1;180
11414;14817;4812;"2022-09-09";"PRO16";1;1;180
11364;14720;4715;"2022-09-09";"PRO16";1;1;180
11330;14672;4667;"2022-09-09";"PRO16";1;1;180
11304;14630;4625;"2022-09-09";"PRO16";1;1;180
11283;14580;4575;"2022-09-09";"PRO16";1;1;180
11264;14551;4546;"2022-09-09";"PRO16";1;1;180
11143;14345;4340;"2022-09-09";"PRO16";1;1;180
10895;13900;3895;"2022-09-09";"PRO16";1;1;180
10802;13741;3736;"2022-09-09";"PRO16";1;1;180
10779;13697;3692;"2022-09-09";"PRO16";1;1;180
10777;13693;3688;"2022-09-09";"PRO16";1;1;180
10469;13189;3184;"2022-09-09";"PRO16";1;1;180
10430;13123;3118;"2022-09-09";"PRO16";1;1;180
10423;13111;3106;"2022-09-09";"PRO16";1;1;180
10420;13105;3100;"2022-09-09";"PRO16";1;1;180
10418;13101;3096;"2022-09-09";"PRO16";1;1;180
10028;12444;2439;"2022-09-09";"PRO16";1;1;180
10019;12430;2425;"2022-09-09";"PRO16";1;1;180
9922;12262;2257;"2022-09-09";"PRO16";1;1;180
9896;12219;2214;"2022-09-09";"PRO16";1;1;180
9718;11919;1914;"2022-09-09";"PRO16";1;1;180
9676;11853;1848;"2022-09-09";"PRO16";1;1;180
9605;11739;1734;"2022-09-09";"PRO16";1;1;180
9557;11653;1648;"2022-09-09";"PRO16";1;1;180
9448;11469;1464;"2022-09-09";"PRO16";1;1;180
9245;11130;1125;"2022-09-09";"PRO16";1;1;180
9202;11049;1044;"2022-09-09";"PRO16";1;1;180
9104;10895;890;"2022-09-09";"PRO16";1;1;180
9052;10817;812;"2022-09-09";"PRO16";1;1;180
8909;10585;580;"2022-09-09";"PRO16";1;1;180
8856;10506;501;"2022-09-09";"PRO16";1;1;180
8836;10475;470;"2022-09-09";"PRO16";1;1;180
12194;14551;4546;"2022-09-09";"PRO17";1;1;300
12174;14345;4340;"2022-09-09";"PRO17";1;1;300
12117;13695;3690;"2022-09-09";"PRO17";1;1;300
12030;12782;2777;"2022-09-09";"PRO17";1;1;300
11920;11739;1734;"2022-09-09";"PRO17";1;1;300
11892;11469;1464;"2022-09-09";"PRO17";1;1;300
11794;10475;470;"2022-09-09";"PRO17";5;1;300
1534;15176;5171;"2022-09-09";"PRO11";2;2;156
1504;15072;5067;"2022-09-09";"PRO11";1;7;550
1387;14630;4625;"2022-09-09";"PRO11";1;3;202
1312;14345;4340;"2022-09-09";"PRO11";3;6;428
1041;13417;3412;"2022-09-09";"PRO11";2;2;184
936;13123;3118;"2022-09-09";"PRO11";4;2;144
932;13105;3100;"2022-09-09";"PRO11";4;1;100
817;12782;2777;"2022-09-09";"PRO11";1;6;428
756;12590;2585;"2022-09-09";"PRO11";1;4;294
703;12430;2425;"2022-09-09";"PRO11";1;3;207
628;12219;2214;"2022-09-09";"PRO11";1;3;231
533;11919;1914;"2022-09-09";"PRO11";1;1;90
490;11770;1765;"2022-09-09";"PRO11";1;2;117
478;11739;1734;"2022-09-09";"PRO11";1;4;297
444;11653;1648;"2022-09-09";"PRO11";1;3;204
291;11130;1125;"2022-09-09";"PRO11";2;3;205
7212;15282;5277;"2022-09-09";"PRO14";1;23;233
7109;15176;5171;"2022-09-09";"PRO14";1;21;210
7105;15172;5167;"2022-09-09";"PRO14";1;8;80
7055;15121;5116;"2022-09-09";"PRO14";1;11;110
7047;15113;5108;"2022-09-09";"PRO14";1;2;20
7007;15072;5067;"2022-09-09";"PRO14";1;17;170
6958;15023;5018;"2022-09-09";"PRO14";1;6;60
6784;14847;4842;"2022-09-09";"PRO14";1;20;200
6755;14817;4812;"2022-09-09";"PRO14";1;11;110
6660;14720;4715;"2022-09-09";"PRO14";1;41;410
6614;14672;4667;"2022-09-09";"PRO14";1;19;190
6572;14630;4625;"2022-09-09";"PRO14";1;28;280
6546;14604;4599;"2022-09-09";"PRO14";1;21;210
6522;14580;4575;"2022-09-09";"PRO14";1;7;67
6493;14551;4546;"2022-09-09";"PRO14";1;59;590
6463;14521;4516;"2022-09-09";"PRO14";4;28;280
6293;14345;4340;"2022-09-09";"PRO14";1;56;560
6041;14087;4082;"2022-09-09";"PRO14";1;13;133
6011;14056;4051;"2022-09-09";"PRO14";1;10;100
5862;13900;3895;"2022-09-09";"PRO14";1;28;280
5814;13852;3847;"2022-09-09";"PRO14";1;4;40
5726;13760;3755;"2022-09-09";"PRO14";1;50;500
5707;13741;3736;"2022-09-09";"PRO14";1;3;30
5663;13697;3692;"2022-09-09";"PRO14";1;3;30
5661;13695;3690;"2022-09-09";"PRO14";1;40;400
5659;13693;3688;"2022-09-09";"PRO14";1;25;250
5387;13417;3412;"2022-09-09";"PRO14";1;37;370
5368;13398;3393;"2022-09-09";"PRO14";1;3;30
5163;13189;3184;"2022-09-09";"PRO14";1;2;20
5098;13123;3118;"2022-09-09";"PRO14";1;37;370
5086;13111;3106;"2022-09-09";"PRO14";1;17;170
5080;13105;3100;"2022-09-09";"PRO14";1;5;50
5076;13101;3096;"2022-09-09";"PRO14";1;16;160
4763;12782;2777;"2022-09-09";"PRO14";1;75;750
4576;12590;2585;"2022-09-09";"PRO14";1;2;20
4432;12444;2439;"2022-09-09";"PRO14";1;3;30
4418;12430;2425;"2022-09-09";"PRO14";1;39;390
4256;12262;2257;"2022-09-09";"PRO14";1;37;370
4214;12219;2214;"2022-09-09";"PRO14";1;16;160
4156;12158;2153;"2022-09-09";"PRO14";1;7;70
3926;11919;1914;"2022-09-09";"PRO14";1;1;10
3909;11901;1896;"2022-09-09";"PRO14";1;3;30
3866;11853;1848;"2022-09-09";"PRO14";1;25;250
3784;11770;1765;"2022-09-09";"PRO14";1;5;50
3753;11739;1734;"2022-09-09";"PRO14";1;90;900
3668;11653;1648;"2022-09-09";"PRO14";1;15;150
3488;11469;1464;"2022-09-09";"PRO14";1;35;350
3487;11468;1463;"2022-09-09";"PRO14";1;12;120
3334;11310;1305;"2022-09-09";"PRO14";1;18;180
3172;11148;1143;"2022-09-09";"PRO14";1;10;100
3154;11130;1125;"2022-09-09";"PRO14";1;70;700
3073;11049;1044;"2022-09-09";"PRO14";1;21;210
2920;10895;890;"2022-09-09";"PRO14";1;6;60
2843;10817;812;"2022-09-09";"PRO14";1;10;100
2668;10639;634;"2022-09-09";"PRO14";1;17;170
2617;10585;580;"2022-09-09";"PRO14";1;10;100
2577;10545;540;"2022-09-09";"PRO14";1;74;740
2539;10506;501;"2022-09-09";"PRO14";1;29;290
2508;10475;470;"2022-09-09";"PRO14";1;38;380
2483;10449;444;"2022-09-09";"PRO14";1;18;180
2090;14954;4949;"2022-09-10";"PRO12";1;1;120
1913;13273;3268;"2022-09-10";"PRO12";1;1;120
1904;13193;3188;"2022-09-10";"PRO12";1;1;120
1876;12833;2828;"2022-09-10";"PRO12";1;1;120
2312;13319;3314;"2022-09-10";"PRO13";1;1;150
2308;13241;3236;"2022-09-10";"PRO13";1;1;150
2302;13193;3188;"2022-09-10";"PRO13";1;1;150
2284;12833;2828;"2022-09-10";"PRO13";1;1;150
8610;14815;4810;"2022-09-10";"PRO15";1;1;200
8400;14091;4086;"2022-09-10";"PRO15";1;1;200
8312;13809;3804;"2022-09-10";"PRO15";1;1;200
8192;13407;3402;"2022-09-10";"PRO15";1;1;200
8160;13319;3314;"2022-09-10";"PRO15";1;1;200
8129;13193;3188;"2022-09-10";"PRO15";1;1;200
8081;12985;2980;"2022-09-10";"PRO15";1;1;200
8032;12825;2820;"2022-09-10";"PRO15";1;1;200
7824;12108;2103;"2022-09-10";"PRO15";1;1;200
7727;11785;1780;"2022-09-10";"PRO15";1;1;200
7719;11751;1746;"2022-09-10";"PRO15";1;1;200
7346;10472;467;"2022-09-10";"PRO15";1;1;200
11763;15365;5360;"2022-09-10";"PRO16";1;1;180
11759;15360;5355;"2022-09-10";"PRO16";1;1;180
11750;15344;5339;"2022-09-10";"PRO16";1;1;180
11502;14954;4949;"2022-09-10";"PRO16";1;1;180
11289;14596;4591;"2022-09-10";"PRO16";1;1;180
10977;14064;4059;"2022-09-10";"PRO16";1;1;180
10844;13809;3804;"2022-09-10";"PRO16";1;1;180
10566;13325;3320;"2022-09-10";"PRO16";1;1;180
10561;13319;3314;"2022-09-10";"PRO16";1;1;180
10528;13273;3268;"2022-09-10";"PRO16";1;1;180
10505;13241;3236;"2022-09-10";"PRO16";1;1;180
10472;13193;3188;"2022-09-10";"PRO16";1;1;180
10455;13166;3161;"2022-09-10";"PRO16";1;1;180
10346;12985;2980;"2022-09-10";"PRO16";1;1;180
10287;12888;2883;"2022-09-10";"PRO16";1;1;180
10253;12833;2828;"2022-09-10";"PRO16";1;1;180
10248;12825;2820;"2022-09-10";"PRO16";1;1;180
10097;12576;2571;"2022-09-10";"PRO16";1;1;180
10077;12539;2534;"2022-09-10";"PRO16";1;1;180
9869;12179;2174;"2022-09-10";"PRO16";1;1;180
9611;11751;1746;"2022-09-10";"PRO16";1;1;180
9604;11736;1731;"2022-09-10";"PRO16";1;1;180
9562;11659;1654;"2022-09-10";"PRO16";1;1;180
9560;11656;1651;"2022-09-10";"PRO16";1;1;180
9485;11534;1529;"2022-09-10";"PRO16";1;1;180
9431;11442;1437;"2022-09-10";"PRO16";1;1;180
9218;11087;1082;"2022-09-10";"PRO16";1;1;180
9212;11072;1067;"2022-09-10";"PRO16";1;1;180
9055;10825;820;"2022-09-10";"PRO16";1;1;180
9024;10774;769;"2022-09-10";"PRO16";1;1;180
12192;14524;4519;"2022-09-10";"PRO17";1;1;300
12157;14104;4099;"2022-09-10";"PRO17";1;1;300
12115;13676;3671;"2022-09-10";"PRO17";1;1;300
12077;13241;3236;"2022-09-10";"PRO17";1;1;300
12036;12833;2828;"2022-09-10";"PRO17";1;1;300
12019;12692;2687;"2022-09-10";"PRO17";1;1;300
11951;12029;2024;"2022-09-10";"PRO17";5;1;300
1595;15365;5360;"2022-09-10";"PRO11";1;1;78
1551;15226;5221;"2022-09-10";"PRO11";2;3;225
1440;14815;4810;"2022-09-10";"PRO11";1;3;220
1151;13809;3804;"2022-09-10";"PRO11";1;1;84
1037;13407;3402;"2022-09-10";"PRO11";2;1;102
987;13241;3236;"2022-09-10";"PRO11";1;8;565
967;13193;3188;"2022-09-10";"PRO11";4;2;153
964;13182;3177;"2022-09-10";"PRO11";4;3;213
556;11969;1964;"2022-09-10";"PRO11";1;2;141
496;11785;1780;"2022-09-10";"PRO11";1;1;83
179;10774;769;"2022-09-10";"PRO11";3;3;220
7293;15365;5360;"2022-09-10";"PRO14";1;18;180
7288;15360;5355;"2022-09-10";"PRO14";1;30;300
7273;15344;5339;"2022-09-10";"PRO14";1;17;170
7017;15083;5078;"2022-09-10";"PRO14";1;4;40
6889;14954;4949;"2022-09-10";"PRO14";1;10;100
6857;14922;4917;"2022-09-10";"PRO14";1;3;30
6753;14815;4810;"2022-09-10";"PRO14";1;15;150
6538;14596;4591;"2022-09-10";"PRO14";1;9;90
6466;14524;4519;"2022-09-10";"PRO14";4;2;20
6058;14104;4099;"2022-09-10";"PRO14";1;51;510
6045;14091;4086;"2022-09-10";"PRO14";1;6;60
6018;14064;4059;"2022-09-10";"PRO14";1;19;190
5776;13812;3807;"2022-09-10";"PRO14";1;49;490
5773;13809;3804;"2022-09-10";"PRO14";1;20;200
5642;13676;3671;"2022-09-10";"PRO14";1;39;390
5377;13407;3402;"2022-09-10";"PRO14";1;8;80
5328;13358;3353;"2022-09-10";"PRO14";1;24;240
5296;13325;3320;"2022-09-10";"PRO14";1;4;40
5290;13319;3314;"2022-09-10";"PRO14";1;23;230
5244;13273;3268;"2022-09-10";"PRO14";1;1;10
5214;13241;3236;"2022-09-10";"PRO14";1;73;730
5169;13195;3190;"2022-09-10";"PRO14";1;8;80
5167;13193;3188;"2022-09-10";"PRO14";1;60;600
5156;13182;3177;"2022-09-10";"PRO14";1;3;30
5141;13166;3161;"2022-09-10";"PRO14";1;44;440
4963;12985;2980;"2022-09-10";"PRO14";1;28;280
4923;12943;2938;"2022-09-10";"PRO14";1;6;60
4868;12888;2883;"2022-09-10";"PRO14";1;19;190
4814;12833;2828;"2022-09-10";"PRO14";1;23;230
4806;12825;2820;"2022-09-10";"PRO14";1;16;160
4674;12692;2687;"2022-09-10";"PRO14";1;21;210
4562;12576;2571;"2022-09-10";"PRO14";1;23;233
4525;12539;2534;"2022-09-10";"PRO14";1;1;10
4176;12179;2174;"2022-09-10";"PRO14";1;28;280
4107;12108;2103;"2022-09-10";"PRO14";1;6;60
4033;12029;2024;"2022-09-10";"PRO14";1;74;740
3974;11969;1964;"2022-09-10";"PRO14";1;19;190
3799;11785;1780;"2022-09-10";"PRO14";1;20;200
3765;11751;1746;"2022-09-10";"PRO14";1;18;180
3750;11736;1731;"2022-09-10";"PRO14";1;13;133
3674;11659;1654;"2022-09-10";"PRO14";1;2;20
